technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason,telemetry_specificity_score,filter_specificity_score,completeness_score,relationship_strength
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process creation,270,0.0094,"Evidence score 0.01: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.52,0.8421052631578947,0.3611817837362693
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation,162,0.0963,"Evidence score 0.10: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.09284766908852593,0.1,0.8421052631578947,0.2448448871758419
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.956140350877193,0.25517028184054513
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.912280701754386,0.24639835201598373
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0404,"Evidence score 0.04: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.868421052631579,0.23762642219142233
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.42,0.8421052631578947,0.3283632642966855
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.956140350877193,0.25517028184054513
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.912280701754386,0.24639835201598373
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution,162,0.0963,"Evidence score 0.10: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.0827605888602368,0.1,0.8421052631578947,0.23980134706169734
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0404,"Evidence score 0.04: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.868421052631579,0.23762642219142233
T1087.002,True,domain account,discovery,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.42,0.8421052631578947,0.3283632642966855
T1562.001,True,disable or modify tools,defense-evasion,"Windows, macOS, Linux, Containers, IaaS",windows registry,windows registry key modification,REL-2022-0145,User modified Registry,user,modified,registry,13,registryevent (value set).,windows,RegistryEvent,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|13|registryevent (value set).,windows|windows registry|windows registry key modification,62,0.2134,"Evidence score 0.21: this telemetry is shared with 61 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1270001270001905,0.1,0.912280701754386,0.27595620385097247
T1562.001,True,disable or modify tools,defense-evasion,"Windows, macOS, Linux, Containers, IaaS",windows registry,windows registry key modification,REL-2022-0145,User modified Registry,user,modified,registry,14,registryevent (key and value rename).,windows,RegistryEvent,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|14|registryevent (key and value rename).,windows|windows registry|windows registry key modification,62,0.2134,"Evidence score 0.21: this telemetry is shared with 61 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1270001270001905,0.1,0.912280701754386,0.27595620385097247
